CODIGO;DESCRIPCION;PVP;PVD
REGLED-15.9W-4K-OS;Regleta de LED de 15.9W. 221X221 mm. 4.000?K. Osram. Codigo 74862.;4386,55;3722,69
REGLED-15W-3K-OS;Regleta de LED de 15W. 279x19 mm. 430mA. Osram. Codigo 73600.;23218,49;19697,48
REGLED-15W-4K-OS;Regleta de LED de 15W. 279x19 mm. 430mA. Osram. Codigo 73606.;23218,49;19705,88
REGLED-15W-AZ-LU;Regleta de LED de 13W. 560x20 mm. Azul.;33571,43;28487,39
REGLED-16.8W-4K-OS;Regleta de LED de 16.8W. 560x20 mm. 4.000?K. Osram. Codigo 7015082;19126,05;16235,29
REGLED-16W-3K;Regleta de LED de 16W. 3.000?K.;24638,65;20899,16
REGLED-16W-3K-PH;Regleta de LED de 16W. 560x20 mm. 3.000?K. LV3 Philips. Codigo 9290027;21454,68;18204,88
REGLED-16W-4K-PH;Regleta de LED de 16W. 560x20 mm. 4.000?K. LV3 Philips. Codigo 9290027;19142,86;16243,7
REGLED-16W-5K-PH;Regleta de LED de 16W. 560x20 mm. 5.000?K. LV3 Philips. Codigo 9290027;21674,86;18391,69
REGLED-17.2W-3K-OS;Regleta de LED de 17.2W. 3.000?K. 280x19 mm. Codigo 73978.;19000;16126,05
REGLED-17.2W-4K-OS;Regleta de LED de 17.2W. 4.000?K. 280x19 mm. Codigo 73980.;17781,51;15084,03
REGLED-17.2W-5K-OS;Regleta de LED de 17.2W. 5.000?K. 280x19 mm. Codigo 73981.;19470,59;16521,01
REGLED-17W-3K-PH;Regleta de LED de 17W. 560mm. 3.000?K. Philips.;30361,34;25764,71
REGLED-17W-4K-PH;Regleta de LED de 17W. 560mm. 4.000?K. Philips. Codigo 929000760013. 2;24798,32;21042,02
REGLED-17W-5K-PH;Regleta de LED de 17W. 560mm. 5.000?K. Philips. Codigo 929000760113. 2;16966,39;14394,96
REGLED-18.6W-TW-OS;Regleta de LED de 18.6W. 2.700? - 6.500?K. 560x20 mm. Marca Osram. Cod;65243,7;55361,34
REGLED-18.8W-4K-BJB;Modulo de LED 18.8W. 560x40mm. CRI80 4.000?K. 2564 Lm.;64369,75;54621,85
REGLED-18.9W-3K-OS;Regleta de LED de 18.9W. 560x20 mm. 3.000?K. Osram. Codigo 7015078.;15184,87;12882,35
REGLED-18.9W-4K-OS;Regleta de LED de 18.9W. 560x20 mm. 4.000?K. Osram. Codigo 7015079.;14949,58;12680,67
REGLED-18.9W-6K-OS;Regleta de LED de 18.9W. 560x20 mm. 6.500?K. Osram. Codigo 7015080.;15184,87;12882,35
REGLED-18W-AZ;Regleta de LED de 18W. Azul.;46184,87;39184,87
REGLED-21.5W-4K-LV;Regleta de LED de 21.5W. 560x20 mm. 4.000?K. Ledvance. Codigo 7020226.;27235,29;23109,24
REGLED-22W-3K-ED;Modulo de LED 3.000?K. 560.7x40 mm. 22W. 600mA. 37V. 2240 Lm.;44840,34;38050,42
REGLED-22W-3K-PH;Regleta de LED de 22W. LV5. 4.000?K. 560x20 mm. Marca Philips. Codigo;42806,72;36327,73
REGLED-22W-4K-ED;Modulo de LED 4.000?K.. 560.7x40 mm. 22W. 600mA. 37V. 2240 Lm.;44840,34;38050,42
REGLED-22W-4K-PH;Regleta de LED de 22W. LV5. 4.000?K. 560x20 mm. Marca Philips. Codigo;41521,01;35235,29
REGLED-22W-5K-PH;Regleta de LED de 22W. LV5. 5.000?K. 560x20 mm. Marca Philips. Codigo;41521,01;35235,29
REGLED-23.5W-3K-ED;Modulo de LED 3.000?K.. 560.7x40 mm. 23.5W. 700mA. 37V. 2770 Lm.;44840,34;38050,42
REGLED-23.5W-4K-ED;Modulo de LED 4.000?K.. 560.7x40 mm. 23.5W. 700mA. 37V. 2770 Lm.;44840,34;38050,42
REGLED-24.8W-3K-PH;Regleta de LED de 24.8W. 560x20 mm. 3.000?K. 8.100 Lumenes. VO. LV3. P;29008,4;24613,44
REGLED-24.8W-4K-PH;Regleta de LED de 24.8W. 560x20 mm. 4.000?K. 8.100 Lumenes. VO. LV3. P;31374,63;26620,9
REGLED-24.8W-5K-PH;Regleta de LED de 24.8W. 560x20 mm. 5.000?K. 8.100 Lumenes. VO. LV3. P;24011,05;20373,02
REGLED-25.7W-3K-OS;Regleta de LED de 25.7W. 560x24mm. 3.000?K. Osram. Codigo 73982.;19647,06;16672,27
REGLED-25W-3K-OS;Regleta de LED de 25W. 560mm. 3.000?K. Osram. Codigo 72438.;32151,26;27277,31
REGLED-25W-4K-OS;Regleta de LED de 25.7W. 560mm. 4.000?K. Osram. Codigo 74113.;32151,26;27277,31
REGLED-25W-4K-TCI;Regleta de LED 16.8-25W. 350-500mA. 4.000?K. TCI. 140 Lm/W.;40731,09;34563,02
REGLED-25W-5K-OS;Regleta de LED de 25.7W. 5.000?K. 560x24 mm. Codigo 74114.;19647,06;16672,27
REGLED-26.2W-3K-PH;Regleta de LED de 26.2W. 560x20 mm. 3.000?K. 4.000 Lumenes. 725-960 mA;20714,28;17579,83
REGLED-26.2W-4K-PH;Regleta de LED de 26.2W. 560x20 mm. 4.000?K. 4.000 Lumenes. 725-960 mA;17159,66;14563,02
REGLED-27.2W-4K-LU;Regleta de LED de 27.2W. 560x20 mm. 4.000?K. 5.180 Lumenes. Marca Lumi;32142,86;27277,31
REGLED-27.2W-5K-LU;Regleta de LED de 27.2W. 560x20 mm. 5.000?K. 5.180 Lumenes. Marca Lumi;31436,97;26672,27
REGLED-28W-4K-LU;Regleta de LED de 28W. 560x20 mm. 4.000?K. 700MA;27327,73;23184,87
REGLED-28WDLM-3K-PH;Modulo DLM Flex Fortimo de 28W. 3.000?K. Codigo. 929000750913 Philips.;52033,61;44151,26
REGLED-3.5W-4K-ED;Modulo de LED 4.000?K.. 89.6x12.1mm. 3.5W. 350mA. 10.2V. 265 Lm.;13067,23;11084,03
REGLED-30W-ITFL032;Regleta de LED High Power para wall pack IT-FL032;62504,2;53033,61
REGLED-32W-4K-OS;Regleta de LED de 32W. 560mm. 4.000?K. Osram. Codigo 73654.;62504,2;53033,61
REGLED-32W-4K-TCI;Regleta de LED 25.2-32.2W. 1400-1750mA. 4.000?K. TCI. 145 Lm/W.;60613,44;51428,57
REGLED-33W-3K-PH;Regleta de LED de 33W. 560mm. 3.000?K. Philips. 880-1120mA. Codigo 929;31915,97;27075,63
REGLED-33W-4K-PH;Regleta de LED de 33W. 560mm. 4.000?K. Philips. 880-1120mA. Codigo 929;32142,86;27277,31
REGLED-33W-5K-PH;Regleta de LED de 33W. 560mm. 5.000?K. Philips. 880-1120mA. Codigo 929;29756,3;25252,1
REGLED-36.5W-3K-LU;Regleta de LED de 36.5W. 560x20 mm. 3.000?K. Para Optica recesada BJB.;30184,87;25613,44
REGLED-36.5W-4K-LU;Regleta de LED de 36.5W. 560x20 mm. 4.000?K. Para Optica recesada BJB.;30184,87;25613,44
REGLED-36.8W-4K-OS;Regleta de LED de 36.8W. 560x40mm. 4.000?K. Osram. 594-800mA. Codigo 7;26789,92;22731,09
REGLED-36.8W-5K-OS;Regleta de LED de 36.8W. 560x40mm. 5.000?K. Osram. 594-800mA. Codigo 7;26789,92;22731,09
REGLED-36W-4K-LU;Regleta de LED de 36W. 3x285 mm. 4.000?K. Luminos.;65184,87;55310,92
REGLED-36W-5K-LU;Regleta de LED de 36W. 3x285 mm. 5.000?K. Luminos.;66966,39;56823,53
REGLED-36W-6K-LV;Regleta de LED de 36W. 115x20 mm. 6.500?K. Ledvance.;39294,12;33336,13
REGLED-38.5W-5K-OS;Regleta de LED de 38.5-55W. 560x40mm. 5.000?K. 6.230 lumenes. Codigo 5;51789,92;43941,18
REGLED-39WDLM-4K-PH;Modulo DLM Flex Fortimo de 39W. 4.000?K. Codigo. 929000751113 Philips.;42865,55;36369,75
REGLED-40W-4K-PH;Regleta de LED de 40W. 560x40mm. 4.000?K. Philips. 6000 lumenes. Codig;66857,14;56722,69
REGLED-40W-FFF-4K-PH;Modulo Fortimo FastFlex IP66. 40W. 6.000 Lm. 4.000?K. 50.000 Horas. Co;104092,44;88319,33
REGLED-4W-AZ-LU;Regleta de LED de 4W. 140x20 mm. Azul. Marca Luminos.;16075,63;13638,65
REGLED-50.5W-4K-OS;Regleta de LED de 50.5W. 560mm. 6.000 Lm. 4.000?K. Osram. Codigo 73902;32151,26;27277,31
REGLED-50.5W-5K-OS;Regleta de LED de 50.5W. 560mm. 4.000?K. Osram. Codigo 74892.;69647,06;59092,44
REGLED-55.7W-3K-OS;Regleta de LED de 55.7W. 1118mm. 3.000?K. Osram. Codigo 58130.;40873,95;34680,67
REGLED-55.7W-4K-OS;Regleta de LED de 55.7W. 1118x18 mm. 4.000?K. Osram. Codigo 58132.;44848,74;38058,82
REGLED-55.7W-5K-OS;Regleta de LED de 55.7W. 1118mm. 5.000?K. Osram. Codigo 58133.;38394,96;32579,83
REGLED-55W-4K-OS;Regleta de LED de 55.7W. 1194x18 mm. 4.000?K. Osram. Codigo 58140.;37504,2;31823,53
REGLED-55W-5K-OS;Regleta de LED de 55.7W. 1194x18 mm. 5.000?K. Osram. Codigo 58141.;38394,96;32579,83
REGLED-6.1W-3K-PH;Regleta de LED de 6.1W. LV4. 3.000?K. 280x20 mm. Marca Philips. Codigo;18420,17;15630,25
REGLED-6.1W-4K-PH;Regleta de LED de 6.1W. LV4. 4.000?K. 280x20 mm. Marca Philips. Codigo;16252,1;13789,92
REGLED-6.5W-4K-ED;Modulo de LED 4.000?K.. 279x19mm. 6.5W. 175mA. 37V. 650 Lm.;22394,96;19000
REGLED-6W-3K-LU;Regleta de LED de 6W. 20x140 mm. 3.000?K. Luminos.;12327,73;10462,18
REGLED-6W-3K-PH;Regleta de LED de 6.1W. LV5. 3.000?K. 280x20 mm. Marca Philips. Codigo;21914,29;18593,94
REGLED-6W-4K-PH;Regleta de LED de 6.1W. LV6. 4.000?K. 280x20 mm. Marca Philips. Codigo;21481,46;18226,7
REGLED-6W-5K-PH;Regleta de LED de 6.1W. LV5. 5.000?K. 280x20 mm. Marca Philips. Codigo;20689,07;17554,62
REGLED-7.5W-4K-PH;Regleta de LED de 7.5W. 280x40 mm. 300mA. 32.4V. Fortimo LED Line Codi;4193,28;3563,02
REGLED-7W-27K-LU;Regleta de LED de 7W. 20x280mm. 2.700?K. Luminos.;15537,81;13184,87
REGLED-7W-3K-LU;Regleta de LED de 7W. 140x18 mm. 3.000?K. Luminos.;9109,24;7731,09
REGLED-7W-3K-PH;Regleta de LED de 7.1W. 280x20 mm. 300mA. Fortimo LED Strip Codigo 929;23268,91;19739,49
REGLED-7W-4K-LU;Regleta de LED de 7W. 18x140 mm. 4.000?K. Luminos.;9109,24;7731,09
REGLED-7W-5K-LU;Regleta de LED de 7W. 18x140 mm. 5.000?K. Luminos.;9109,24;7731,09
REGLED-7W-AZ-LU;Regleta de LED de 7.5W. 280x20 mm. Azul.;21436,97;18184,87
REGLED-8.4W-3K-OS;Regleta de LED de 8.4W. 280x20 mm. 3.000?K. Osram. Codigo 7015075.;11663,86;9899,16
REGLED-8.4W-4K-OS;Regleta de LED de 8.4W. 280x20 mm. 4.000?K. Osram. Codigo 7015660.;14815,13;12571,43
REGLED-8.4W-6K-OS;Regleta de LED de 8.4W. 280x20 mm. 6.500?K. Osram. Codigo 7015077.;12890,76;10941,18
REGLED-90.8W-4K-OS;Regleta de LED de 90.8W. 1118x18 mm. 4.000?K. Osram. Codigo 58136.;63731,09;54075,63
REGLED-90.8W-5K-OS;Regleta de LED de 90.8W. 1118x18 mm. 5.000?K. Osram. Codigo 58137.;57151,26;48487,39
REGLED-9W-3K-OS;Regleta de LED de 9-15W. 279x19 mm. 255-430mA. Osram. Codigo 73604.;23218,49;19697,48
REGLED-9W-4K-OS;Regleta de LED de 9W. 289x38 mm. 300mA. Osram.;23218,49;19697,48
REGLED-C-12W-3K-EB;Regleta circular de LED. 56 mm. 13W. 450 mA. 24V. 3.000?K. Marca ElectroBiomedic;49910,71;42348,48
REGLED-C-12W-4K-EB;Regleta circular de LED. 13W. 450 mA. 24V. 4.000?K. Marca ElectroBiome;49910,71;42348,48
REGLED-C-14W-3K-LU;Regleta de LED semi circular de 14W. 3.000?K. 350 mA 38-42V.;44168,07;37478,99
REGLED-C-17W-4K-EB;Regleta circular de LED. 17W. 3.172 Lm. 4.000?K. Marca ElectroBiomedic;90000;76369,75
REGLED-C-27.4W-4K-EB;Regleta circular de LED. 90 mm. 27.4W. 600mA. 48V. 4.000?K. Marca Elec;38789,92;32915,97
REGLED-C-28W-4K-EB;Regleta circular de LED. 28W. 5.192 Lm. 4.000?K. Marca ElectroBiomedic;90000;76369,75
REGLED9W-LL;Regleta LED 9W Luz Blanca.;31184,87;26462,18
REJ-12SP-12X115;Rejilla de 12 Celdas Especular. 120x1150 mm.;61835,77;52469,6
REJ-12SP-15X120;Rejilla de 12 Celdas Especular. 15x120. (87%);32025,21;27176,47
REJ-12SP-60X60;Rejilla de 12 celdas especular. 60x60 (87%);44647,06;37882,35
REJ-16-30X120;Rejilla de 16 Celdas Tipo Europeo. Semiespecular.;32640,11;27694,64
REJ-16-60X60;Rejilla de 16 Celdas Semiespecular Tipo Europeo. 60x60.;27779,89;23570,82
REJ-16SP-30X120;Rejilla de 16 Celdas Especular. 30x120. (87%);62103,23;52693,65
REJ-16SP-60X60;Rejilla de 16 Celdas Especular. 60x60. (87%);55473,73;47068,62
REJ-24SP-12X93;Rejilla de 24 Celdas Especular. 120x930 mm.;58689,07;49798,32
REJ-32-60X120;Rejilla de 32 celdas semiespecular de 60x120 cms.;47023,3;39898,56
REJ-32SP-30X120;Rejilla de 32 Celdas Especular. 30x120. (87%);77637,66;65874,38
REJ-32SP-60X120;Rejilla de 32 Celdas Especular. 60x120.;99883,96;84750,03
REJ-42SP-30X120;Rejilla de 42 Celdas Especular. 30x120. (87%).;87346,68;74112,33
REJ-64-30X120;Rejilla semiespecular de 64 Celdas. 30x120.;62284,3;52847,29
REJ-8-15X60;Rejilla de 8 Celdas Tipo Europeo. Semiespecular.;6050,42;5134,45
REJ-8SP-12X60;Rejilla de 8 Celdas Especular. 12x120. (87%).;26866,09;22795,47
REJ-8SP-15X60;Rejilla especular de 8 celdas de 15x60 cms.;6050,42;5134,45
REJ-BA19-WH;Rejilla protectora para bombilla A19. Color blanco.;107142,86;90915,97
REJ-ES-10X120;rejilla especular de 10x120.;63571,43;53941,18
REJ-MANTUA;Rejilla en lamina de hierro para luminaria Mantua.;55924,37;47445,38
REJ-MINI-15SP;Mini Rejilla de 15 celdas. Especular.;42638,65;36176,47
REJ-MINI-31SP;Rejilla especular MINI de 31 celdas.;54722,69;46428,57
REJ-SEG-MHL45;Rejilla de Seguridad para reflector de exterior.;35714,28;30310,92
REJ-V17;Rejilla protectorea para luminaria V17.;96495,8;81873,95
REJ-V32-LED;Rejilla protectora para luminaria hermetica V32-LED. Color blanco.;80361,34;68184,87
REJ-WPL1022;Rejilla para aplique WPL1022.;6436,97;5462,18
RELAY-1CB;Rel?Latching P GM 1-POLO Retorno a Cerrado 20AMP@24/277VAC;272680,67;231369,75
RELE-14P-120V;Relevo de 14 pines 120V. Montaje en Base.;10126,05;8596,64
RELE-14P-220V;Relevo de 14 pines 220V. Montaje en Base.;14445,38;12260,5
RELE-14P-24V;Relevo de 14 pines. 24V DC.;25168,07;21361,34
RELE-4C-5V;Modulo de Rele de 4 Canales 5V.;42537,81;36092,44
RELE-8P-220V;Relevo de 8 pines 220V. Montaje en Base.;28156;23889,94
RELE-8P-24VCD;Rele 24Vdc 8 Pines 2 Contactos NO 10A 250Va;60243,7;51117,65
RELEVO;REle con bobina.129v ac.;28512,6;24193,28
RELEVO-10A;Relevo 10A. 8 pines 110VDC.;28571,43;24243,7
REM40713-NEIVA;Suministro de Iluminacion Almacen Exito Neiva.;979042,02;830697,48
REM40715-NEIVA;Suministro de Iluminacion Almacen Exito Neiva.;1309672,27;1111235,29
REM40717-NEIVA;Suministro de Iluminacion Almacen Exito Neiva.;2506193,28;2126470,59
REMACADORA-1;Remachadora-1;14294,12;12126,05
REMATE-L-1M;"Remate en ""L"" en aluminio 0.9. Crudo.";11027,45;9356,62
REMATE-L-1M-BK;"Remate en ""L"" en aluminio 0.9. 1 metro. Color Negro.";31683,4;26573,18
REMOTO-CCT;CONTROL REMOTO RGB+CCT DE 8 ZONAS RF 2.4 GHZ;152680,67;129546,22
REP-0001;Reparacion de Luminaria incluye materiales y bombilla.;22991,6;19571,43
REP-0002;Ensamble de luminarias, incluye cilindro y materiales.;90941,18;77159,66
REPARACION;Reparacion.;0;0
RES-1;Resorte de tension para marco de empotrar.;507,14;430,3
RES-PAR-M;Resorte para lampara de empotrar de Dry wall.;1789,92;1521,01
RET-2S54;Balasto dimerizable 2x54W. T5. 120V. Marca Philips.Mark 7.;0;0
RETRO-COL-1000102024;Retrofit Luminarias la Colina;6123851,39;5136147,76
RETRO-LUM-QUIROFANO;Retrofit luminarias quirofano calle12.;263986,37;223988,52
RETROFIT-LFLA;Retrofit para LFLA. 4.000?K. 40W. DALI.;228435,05;193823,81
RETROFIT-LUNAS;Suministro e instalaci?.;6446628,81;5469864,81
RETROFIT-PANEL;Retrofit para panel. 4.000?K. 40W. DALI.;313531,7;266026,89
REZ-2Q26-120V-PS;Balasto electronico dimerizable. Advance. 26W. CFL 120V.;101294,12;85941,18
REZ-2S32-120VPS;Balasto dimerizable 2x32W. T8. 120V. Marca Advance.;73218,49;62126,05
REZ-2S54-120VPS;Balasto dimerizable 2x54W. T5. 120V. Marca Philips.;93495,8;79327,73
REZ-2T42-M3-BS;Balasto electronico dimerizable. Advance. 32/42W. CFL 120V.;93411,76;79260,5
REZ-MARK7;Balasto electronico dimerizable de 0 a 10 Advance. 32W. CFL 120V.;148714,28;126184,87
RF-121-T5;Riel fluorescente 1x21W. T5. Incl. Tubos.;12058,82;10235,29
RF-128-T5;Riel Fluorescente T5/28w;20050,42;17016,81
RF-132-T8;Riel Fluorescente para tubo T8.;21764,71;18462,18
RF-14-T5;Riel Fluorescente T5/14w;16092,44;13655,46
RF-8T5;Riel Fluorescente 1x8W T5.;12184,87;10336,13
RF1000MH;Reflector fundido rectangular para MH1000W. con cofre  y Kit.;843756,3;715915,97
RF1000MH-LL;Reflector fundido rectangular para MH1000W. incluye cofre,kit y bombil;943084,03;800193,28
RFBK-RGB-2-4G;Control remoto para cinta LED RGBW.;88394,96;75000
RFC-LED-80W;Reflector Para Campana en Led de 80w;276789,92;234848,74
RFL0704;Reflector de LED. 200W. 3.000?K. 19660 lm 85-265V.;390714,28;331512,6
RFL0706;Reflector de LED. 20x1W. 6.500?K.;163394,96;138638,65
RFL150-16BL;Proyector de 21W. LED. Luz Blanca.;154747,9;131302,52
RFL70075CG;Luminaria de Exterior tipo Wall Pack. 75W. 4.000?K. 100-277V.;788899,16;669369,75
RFL70410BL;Reflector de LED de 10W. 6.500?K. 120-230V.;35537,81;30159,66
RFL70450AM;Reflector de LED de 50W. 110-240V. Luz Amarilla.;112621,85;95554,62
RFL70550VR;Reflector 50w Verde AC 85-265V.;94327,73;80033,61
RFNUTRE-011955W;Retrofit a LED luminaria. Bodega Nutresa Bucaramanga. 180W. 5.000?K. 120-277V. D;597764,71;507210,08
RFNUTRE-023955W;Retrofit a LED luminaria. Bodega Nutresa Bucaramanga. 200W. 5.000?K. 120-277V.;498453,78;422949,58
RFNUTRE-043935W;Retrofit a LED luminaria. Bodega Nutresa Bucaramanga. 400W. 5.000?K. 120-277V.;752348;638356,54
RFNUTRE-043955W;Retrofit a LED luminaria. Bodega Nutresa Bucaramanga. 400W. 5.000?K. 120-277V.;693006,48;588005,21
RG033-039110;Regleta led circular 59W-3.000K?.Incluye Driver;161638,65;137151,26
RG6-BK-C;Cable coaxial RG6 color Negro. Caja 305m.;79689,07;67613,44
RG6-WH-C;Cable coaxial RG6 color blanco. Caja 305m.;79689,07;67613,44
RH-150W;Reflector halogeno 150W;17705,88;15025,21
RHB-310MM-60D;Reflector especular para modulo high bay fortimo. 310 mm. 60 grados.;114344,54;97016,81
RHDU1-300;Unidad de Programaci? LC3 para GM completa con baterias.;5481789,92;4651218,49
RHH-2-1;"Reduccion Hembra a Hembra para tuberia IMC de 2 a 1"".";10537,81;8941,18
RIE20000-BK;Riel de 2 mts. Color Negro.;33016,81;28016,81
RIEL-1-BK;Riel electrico color negro. 1 Metro.;11764,71;9983,19
RIEL-2-BK;Riel electrico color negro. 2 Metros.;24016,81;20378,15
RIEL-2PAR30-120;Riel con 2 Spots PAR30 1.20 mts Color blanco;132142,86;112126,05
RIEL-3PAR30-120;Riel con 3 Spots PAR30. 1.20 mts.Color Blanco;182142,86;154546,22
RIEL-3PAR30-200;Riel con 3 Spots PAR30.2 mts.Color Blanco;194647,06;165159,66
RIEL-7SPOT-G;Riel electrico con 7 spots. Color dorado.;857142,86;727277,31
RIEL-DIN-2MTS;Riel Din omega. 2 mts.;20550;17436,36
RIEL-ES-330514;Riel fluorescente 1x24W. T5. Keystons/GE 4.100?K.;55789,92;47352,94
RIEL-ES-330546;Riel fluorescente 1x24W. T5. Keystons/Narva 4.100?K.;59445,38;50470,59
RIEL-ES-331016;Riel fluorescente 1x24W. T5 ADV/GE 6.500?K.;52016,81;44117,65
RIEL-ES-331514;Riel fluorescente 1x24W. T5 GE/GE 4.100?K.;73151,26;62100,84
RIEL-ES-331516;Riel fluorescente 1x24W. T5 GE/GE 6.500?K.;73924,37;62764,71
RIEL-ES-332026;Riel fluorescente 1x24W. T5 OS/OS 6.500?K.;47621,85;40428,57
RIEL-ES-350514;Riel fluorescente 1x54W. T5. Keystons/GE 4.100?K.;66613,45;56571,43
RIEL-ES-351016;Riel fluorescente 1x54W. T5 AD/GE 6.500?K.;83100,84;70521,01
RIEL-ES-351514;Riel fluorescente 1x54W. T5 GE/GE 4.100?K;67050,42;56924,37
RIEL-ES-351516;Riel fluorescente 1x54W. T5 GE/GE 6.500?K.;70411,76;59806,72
RIEL-ES-351526;Riel fluorescente 1x54W. T5 GE/OS 6.500?K.;67529,41;57319,33
RIEL-ID-211014;Riel indirecto 1x32W. T5 GE. TUbos philips 4100K;99714,29;84630,25
RIEL-ID-330505;Riel indirecto 1x24W. T5 Keystone. TUbos philips 4100K;67050,42;56890,76
RIEL-ID-331099;Riel indirecto 1x24W. T5 Philips. TUbos philips 4100K;65361,34;55445,38
RIEL-ID-340505;Riel indirecto 1x28W. T5 Keystone. TUbos philips 4100K;66739,5;56655,46
RIEL-ID-351514;Riel indirecto 1x54W. T5 GE. TUbos philips 4100K;58798,32;49890,76
RIEL-ID-390505;Riel indirecto 2x28W. T5 Keystone. TUbos philips 4100K;82092,44;69680,67
RIEL-LED-2X26W-6K;Riel antipolvo 2x26 con acr?ico;30184,87;25613,44
RIEL-LED-8W-6K;Riel  en LED. 8W. 6.000?K. 120-240V.;14109,24;11974,79
RIEL-LED-A-16W-3K;Riel con Acrilico en LED. 16W. 3.000?K. 120-240V.;41571,43;35268,91
RIEL-LED-A-16W-6K;Riel con Acrilico en LED. 16W. 6.000?K. 120-240V.;17210,08;14605,04
RIEL-LED-A-2X10;Riel Led 2X10 Plana 60 cm;10537,81;8941,18
RIEL-LED-A-2X18;Riel Led 2X18 Plana;19642,86;16666,67
RIEL-LED-A-2X25;Riel Led 2X25 Plana.;19464,29;16515,15
RIEL-LED-A-8W-3K;Riel con Acrilico en LED. 8W. 3.000?K. 120V.;43394,96;36823,53
RIEL-M-1X28W;Riel modulo 1X28 negro.;12504,2;10613,44
RIEL-O-16W-3K;Riel con Acrilico Opal de LED.16W. 3K. 1 mts.;80361,34;68184,87
RIEL-OMEGA X1;Riel Omega por Metro.;10275;8718,18
RIEL-RANURADOX3;"Riel ranurado 4x2"" de 3 Metros.";45663,86;38747,9
RIEL1BK-2P30-12W-HY;Riel electrico de 1 mt. con 2 Spot HKT151 y bombillas LED de 12W. Colo;157831,93;133915,97
RIEL1BK-3P30-12W-HY;Riel electrico de 1 mt. con 3 Spot HKT151 y bombillas LED de 12W. Colo;220394,96;187008,4
RIEL1WH-2P30-12W-HY;Riel electrico de 1 mt. con 2 Spot HKT151 y bombillas LED de 12W. Colo;160243,7;135966,39
RIEL1WH-3P30-12W-HY;Riel electrico de 1 mt. con 3 Spot HKT151 y bombillas LED de 12W. Colo;223890,76;189966,39
RIEL2BK-3P30-12W-HY;Riel electrico de 2 mt. con 3 Spot HKT151 y bombillas LED de 12W. Colo;248848,74;211176,47
RIEL2BK-5P30-12W-HY;Riel electrico de 2 mt. con 5 Spot HKT151 y bombillas LED de 12W. Colo;374109,24;317420,17
RIEL2WH-3P30-12W-HY;Riel electrico de 2 mt. con 3 Spot HKT151 y bombillas LED de 12W. Colo;253235,29;214873,95
RIEL2WH-5P30-12W-HY;Riel electrico de 2 mt. con 5 Spot HKT151 y bombillas LED de 12W. Colo;380529,41;322873,95
RIELIND-401005;Riel indirecto 2x54W. T5 Advance. TUbos philips 4100K.;89789,92;76218,49
RIETI-02151C;Luminaria tipo riel en aluminio acrilico trasparente. 580 mm. LED 12W.;87840,34;74571,43
RIETI-02154C;Luminaria tipo riel en aluminio acrilico trasparente. 580 mm. LED 24.8;84747,9;71932,77
RIETI-041000030C;Luminaria tipo riel para luz indirecta. 4.000?K. 1120 mm.;80470,59;68420,17
RIETI-041012330C;Luminaria tipo riel para luz indirecta. 4.000?K. 35W. 120/277V. 1120 m;152478,99;129369,75
RIETI-121000030C;Luminaria tipo riel para luz indirecta. 4.000?K. 3360 mm.;281857,14;239151,26
RIETI-121022330C;Luminaria tipo riel para luz indirecta. 4.000?K. 70W. 120/277V. 3360 m;411075,63;348823,53
